Order_ID,Order_Date,Order_Priority,Customer_ID,Product_Category,Product_Name,City,Ship_Mode,Ship_Date,Discount,Unit_Price,Quantity_ordered_new,Product_Base_Margin,Shipping_Cost,Sales,Profit
88553,28-08-2013,Medium,3151,Furniture,Hon 2111 Invitation? Series Corner Table,Twentynine Palms,Regular Air,30-08-2013,0.08,209.37,25,0.79,69,4111.71,-687.46512
86807,20-05-2012,Not Specified,3172,Office Supplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",Twentynine Palms,Regular Air,21-05-2012,0.02,15.67,17,0.38,1.39,281.95,194.5455
86807,20-05-2012,Not Specified,3172,Furniture,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Twentynine Palms,Regular Air,22-05-2012,0.07,51.65,11,0.65,18.45,556.76,63.88
86807,20-05-2012,Not Specified,3172,Technology,5170i,Twentynine Palms,Express Air,21-05-2012,0.04,125.99,4,0.57,8.99,419.98,-176.055
86809,29-05-2013,High,3172,Office Supplies,Prang Dustless Chalk Sticks,Twentynine Palms,Regular Air,30-05-2013,0.09,1.68,16,0.35,1,25.02,-4.56
86810,21-07-2013,Not Specified,3172,Furniture,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Twentynine Palms,Delivery Truck,22-07-2013,0.04,270.98,1,0.77,50,280.45,-414.7776
86811,03-09-2013,Not Specified,3172,Office Supplies,Tyvek? Side-Opening Peel & Seel? Expanding Envelopes,Twentynine Palms,Regular Air,05-09-2013,0.02,90.48,13,0.4,19.99,1209.22,799.1028
24294,02-08-2010,Not Specified,3196,Technology,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,San Francisco,Delivery Truck,03-08-2010,0.03,200.97,43,0.36,15.59,8717.75,1951.3
34246,07-10-2011,Critical,3196,Office Supplies,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,San Francisco,Regular Air,08-10-2011,0.03,4.06,88,0.6,6.89,358.93,-308.532
34246,07-10-2011,Critical,3196,Technology,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,San Francisco,Regular Air,08-10-2011,0.03,99.99,32,0.52,19.99,3356.48,153.864
34246,07-10-2011,Critical,3196,Office Supplies,"Peel & Seel? Recycled Catalog Envelopes, Brown",San Francisco,Regular Air,09-10-2011,0.01,11.58,49,0.35,6.97,585.62,1.528
15907,11-04-2012,High,3196,Furniture,O'Sullivan 2-Shelf Heavy-Duty Bookcases,San Francisco,Delivery Truck,13-04-2012,0.01,48.58,40,0.69,54.11,2041.6,-1414.41
15907,11-04-2012,High,3196,Furniture,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",San Francisco,Express Air,14-04-2012,0.04,105.98,40,0.65,13.99,4135.88,950.68
15907,11-04-2012,High,3196,Office Supplies,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",San Francisco,Regular Air,12-04-2012,0.09,7.04,4,0.38,2.17,28.05,-5.41
88438,22-01-2012,Critical,3200,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Escondido,Express Air,24-01-2012,0.03,48.92,11,0.59,4.5,547.08,377.4852
88438,22-01-2012,Critical,3200,Office Supplies,Avery 506,Escondido,Regular Air,24-01-2012,0,4.13,1,0.39,0.5,4.31,2.09
88438,22-01-2012,Critical,3200,Office Supplies,"Sanford Colorific Colored Pencils, 12/Box",Escondido,Regular Air,24-01-2012,0.1,2.88,12,0.55,1.01,32.32,-1.8476
88439,21-02-2012,Low,3200,Office Supplies,Eldon Portable Mobile Manager,Escondido,Express Air,27-02-2012,0.04,28.28,12,0.58,13.99,341.97,-138.02
88440,10-03-2013,Not Specified,3200,Furniture,DAX Wood Document Frame,Escondido,Regular Air,12-03-2013,0.06,13.73,3,0.49,8.99,42.58,12.2
88441,15-03-2013,Not Specified,3200,Office Supplies,Staples Gold Paper Clips,Escondido,Regular Air,16-03-2013,0.01,2.98,8,0.39,1.58,25.65,8.88
88436,27-04-2011,Not Specified,3201,Office Supplies,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Eureka,Regular Air,28-04-2011,0.09,41.94,4,0.35,2.99,164.88,113.7672
88437,06-06-2011,Low,3201,Technology,T39m,Eureka,Regular Air,08-06-2011,0.09,155.99,15,0.55,3.9,1882.27,1298.7663
88441,15-03-2013,Not Specified,3201,Technology,PC Concepts 116 Key Quantum 3000 Keyboard,Eureka,Express Air,17-03-2013,0.02,32.98,13,0.75,5.5,440.87,51.98
88442,11-06-2013,Low,3201,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,Eureka,Express Air,11-06-2013,0.05,18.97,1,0.37,9.03,34.09,-15.92
90741,19-11-2011,Not Specified,3208,Furniture,Ultra Door Pull Handle,Berkeley,Regular Air,21-11-2011,0.06,10.52,10,0.52,7.94,113.42,0.756
90741,19-11-2011,Not Specified,3208,Office Supplies,Desktop 3-Pocket Hot File?,Berkeley,Regular Air,19-11-2011,0.04,54.1,4,0.59,19.99,238.28,13.978
90742,15-02-2012,Not Specified,3208,Technology,Hewlett-Packard 2600DN Business Color Inkjet Printer,Berkeley,Delivery Truck,17-02-2012,0.02,119.99,11,0.39,56.14,1335.2,239.41
90743,18-12-2012,Not Specified,3208,Technology,R289LX,Berkeley,Regular Air,20-12-2012,0.09,95.99,24,0.57,7.69,1856.51,1205.4015
90739,28-12-2010,Critical,3209,Technology,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Beverly Hills,Express Air,29-12-2010,0.03,4.98,8,0.64,4.62,44.24,-30.45
90740,22-02-2011,Medium,3209,Technology,Microsoft Multimedia Keyboard,Beverly Hills,Regular Air,24-02-2011,0.02,30.97,12,0.74,4,383.44,112.78
90744,27-08-2013,Medium,3209,Technology,R280,Beverly Hills,Regular Air,29-08-2013,0.06,155.99,7,0.55,8.99,924.8,97.968888
91253,02-02-2012,Not Specified,3235,Office Supplies,Storex Dura Pro? Binders,Beverly Hills,Regular Air,04-02-2012,0.07,5.94,7,0.38,9.92,42.34,-169.165
91253,02-02-2012,Not Specified,3235,Furniture,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Beverly Hills,Regular Air,03-02-2012,0.01,39.98,1,0.65,9.2,43.83,30.2427
91253,02-02-2012,Not Specified,3235,Furniture,Electrix Halogen Magnifier Lamp,Beverly Hills,Regular Air,02-02-2012,0.02,194.3,11,0.59,11.54,2262.12,1560.8628
91253,02-02-2012,Not Specified,3235,Office Supplies,Eldon Shelf Savers? Cubes and Bins,Beverly Hills,Regular Air,02-02-2012,0.07,6.98,6,0.83,9.69,41.48,-197.13
91252,05-03-2011,Medium,3236,Technology,5185,Brentwood,Regular Air,07-03-2011,0.09,115.99,7,0.58,8.99,642.57,249.102
91254,11-02-2012,High,3236,Furniture,"Eldon? 400 Class? Desk Accessories, Black Carbon",Brentwood,Regular Air,13-02-2012,0.08,8.75,3,0.43,8.54,26.71,-16.49
91254,11-02-2012,High,3236,Office Supplies,"Array? Parchment Paper, Assorted Colors",Brentwood,Express Air,12-02-2012,0.04,7.28,11,0.37,11.15,81.77,-270.96
91254,11-02-2012,High,3236,Office Supplies,Belkin OmniView SE Rackmount Kit,Brentwood,Regular Air,13-02-2012,0.02,35.48,10,0.85,35,361.18,-1087.36
91255,05-03-2013,Medium,3236,Office Supplies,Newell 333,Brentwood,Regular Air,05-03-2013,0.05,2.78,4,0.59,0.97,10.91,-3.67
88332,21-09-2011,Critical,3241,Office Supplies,Southworth Structures Collection?,Brentwood,Regular Air,22-09-2011,0.08,7.28,3,0.35,5.47,23.24,-16.46
88333,15-03-2012,Low,3241,Furniture,Eldon? 500 Class? Desk Accessories,Brentwood,Regular Air,17-03-2012,0.08,12.07,6,0.52,6.2,73.82,20.67
88336,11-01-2013,Critical,3242,Furniture,Bevis Round Conference Table Top & Single Column Base,Burbank,Delivery Truck,13-01-2013,0,146.34,3,0.65,43.75,485.08,-23.3244
88338,01-10-2013,Low,3242,Office Supplies,*Staples* Letter Opener,Burbank,Regular Air,05-10-2013,0.1,2.18,22,0.81,5,46.22,-195.93
89835,19-05-2010,Medium,3264,Office Supplies,Hammermill Color Copier Paper (28Lb. and 96 Bright),Eureka,Regular Air,21-05-2010,0.04,9.99,5,0.4,11.59,52.09,-92.32
89837,25-05-2011,Not Specified,3265,Office Supplies,Xerox 1991,Fairfield,Regular Air,27-05-2011,0.02,22.84,9,0.39,8.18,204.52,89.6
89839,08-11-2013,Critical,3265,Office Supplies,Avery Printable Repositionable Plastic Tabs,Fairfield,Regular Air,10-11-2013,0.02,8.6,21,0.38,6.19,186.18,16.445552
89840,30-12-2013,Not Specified,3265,Furniture,Novimex Fabric Task Chair,Fairfield,Delivery Truck,30-12-2013,0.06,60.98,3,0.7,30,195.56,-56.09856
89840,30-12-2013,Not Specified,3265,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",Fairfield,Express Air,30-12-2013,0.1,13.48,18,0.59,4.51,230.45,-5.06352
89897,25-05-2010,Low,3287,Office Supplies,Surelock? Post Binders,Granite Bay,Regular Air,27-05-2010,0.08,30.56,17,0.35,2.99,511.42,352.8798
89898,14-08-2011,Medium,3287,Office Supplies,Fellowes Super Stor/Drawer? Files,Granite Bay,Regular Air,14-08-2011,0.06,161.55,14,0.66,19.99,2177.26,890.7824
89899,25-05-2012,High,3287,Office Supplies,Xerox 199,Granite Bay,Regular Air,26-05-2012,0.09,4.28,13,0.4,5.68,55.4,-111.87
89899,25-05-2012,High,3287,Technology,StarTAC 6500,Granite Bay,Regular Air,26-05-2012,0.09,125.99,20,0.59,8.8,1949.07,851.31
89901,19-03-2013,Not Specified,3287,Office Supplies,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Granite Bay,Regular Air,21-03-2013,0.01,7.35,4,0.38,5.96,31.18,-30.04
39238,26-09-2011,Critical,3289,Office Supplies,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Los Angeles,Express Air,27-09-2011,0.1,40.98,16,0.36,2.99,663.96,112.0555
38337,31-10-2011,Medium,3289,Office Supplies,Newell 340,Los Angeles,Regular Air,02-11-2011,0.09,2.88,83,0.56,0.7,236.19,15
386,24-01-2012,High,3289,Office Supplies,Avery 501,Los Angeles,Regular Air,26-01-2012,0.02,3.69,4,0.38,0.5,14.96,-0.048
386,24-01-2012,High,3289,Office Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Los Angeles,Regular Air,26-01-2012,0.09,3.85,4,0.44,0.7,15.69,-2.544
23968,04-03-2012,Critical,3289,Office Supplies,Xerox 226,Los Angeles,Regular Air,07-03-2012,0.05,6.48,21,0.37,5.84,140.9,-41.99
40896,02-09-2012,Not Specified,3289,Office Supplies,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Los Angeles,Express Air,03-09-2012,0.03,7.4,41,0.4,1.71,304.04,42.86
12320,20-12-2012,Critical,3289,Furniture,Anderson Hickey Conga Table Tops & Accessories,Los Angeles,Delivery Truck,22-12-2012,0.05,15.23,70,0.76,27.75,1078.42,11.65095
18534,30-12-2012,Low,3289,Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Los Angeles,Express Air,30-12-2012,0.1,8.33,72,0.52,1.99,565.16,21.68
18373,12-04-2013,Critical,3289,Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Los Angeles,Regular Air,12-04-2013,0.09,207.48,35,0.55,0.99,6608.24,2164.64
11808,31-07-2013,Not Specified,3289,Furniture,"Iceberg OfficeWorks 42"" Round Tables",Los Angeles,Delivery Truck,01-08-2013,0.06,150.98,1,0.75,39.25,148.34,25.20675
11874,09-09-2013,Medium,3289,Technology,"Fellowes Internet Keyboard, Platinum",Los Angeles,Regular Air,11-09-2013,0,30.42,2,0.74,8.65,80.58,-82.13
11874,09-09-2013,Medium,3289,Office Supplies,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Los Angeles,Regular Air,09-09-2013,0.07,39.98,42,0.4,9.83,1629.12,179.37
88589,16-05-2010,High,3354,Office Supplies,Lock-Up Easel 'Spel-Binder',Calexico,Regular Air,17-05-2010,0.03,28.53,7,0.38,1.49,199.53,137.6757
88589,16-05-2010,High,3354,Office Supplies,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Calexico,Regular Air,18-05-2010,0.07,5.98,6,0.36,7.15,37.05,-62
88590,27-09-2010,Not Specified,3354,Office Supplies,Avery 487,Calexico,Regular Air,29-09-2010,0.04,3.69,19,0.38,0.5,68.88,47.5272
88592,21-06-2011,High,3354,Office Supplies,Filing/Storage Totes and Swivel Casters,Calexico,Regular Air,22-06-2011,0.09,9.71,9,0.6,9.45,87.84,-121.44
88593,02-08-2011,Not Specified,3354,Furniture,3M Polarizing Light Filter Sleeves,Calexico,Regular Air,04-08-2011,0.01,18.65,3,0.39,3.77,60.33,41.6277
88593,02-08-2011,Not Specified,3354,Office Supplies,Home/Office Personal File Carts,Calexico,Express Air,04-08-2011,0.06,34.76,11,0.6,5.49,373.2,177.6296
88594,07-09-2011,High,3354,Office Supplies,Fellowes Binding Cases,Calexico,Regular Air,09-09-2011,0.05,11.7,6,0.4,5.63,73.29,1.156
88595,02-08-2012,Critical,3354,Office Supplies,Belkin F5C206VTEL 6 Outlet Surge,Calexico,Express Air,03-08-2012,0.04,22.98,3,0.55,4.5,78.97,13.542
88587,28-02-2010,Low,3355,Office Supplies,GBC VeloBinder Electric Binding Machine,Camarillo,Regular Air,09-03-2010,0.1,120.98,5,0.35,9.07,549.85,379.3965
88587,28-02-2010,Low,3355,Technology,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Camarillo,Express Air,04-03-2010,0.08,8.32,6,0.74,2.38,48.99,-41.83
88587,28-02-2010,Low,3355,Technology,V3682,Camarillo,Regular Air,28-02-2010,0.1,125.99,7,0.59,4.2,681.42,372.402
88591,08-01-2011,Low,3355,Technology,Sharp EL500L Fraction Calculator,Camarillo,Regular Air,08-01-2011,0.01,13.99,8,0.39,7.51,115.94,-6.008916
88596,09-04-2013,Critical,3355,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Camarillo,Regular Air,10-04-2013,0.03,7.64,12,0.36,1.39,94.62,65.2878
88597,02-08-2013,Not Specified,3355,Office Supplies,Bionaire Personal Warm Mist Humidifier/Vaporizer,Camarillo,Regular Air,04-08-2013,0.01,46.89,6,0.46,5.1,281.08,193.9452
90154,11-11-2010,Not Specified,3388,Office Supplies,Safco Industrial Wire Shelving,Fairfield,Regular Air,12-11-2010,0.03,95.99,9,,35,894.64,67.012
90155,07-01-2011,Low,3388,Office Supplies,Crayola Colored Pencils,Fairfield,Express Air,12-01-2011,0,3.28,11,0.52,0.98,39.85,26.3568
90157,18-08-2012,High,3388,Office Supplies,3M Organizer Strips,Fairfield,Regular Air,20-08-2012,0.04,5.4,5,0.37,7.78,29.81,-29.27808
